ACC;CAT;VOX;SUB;MSI_P;MSI_T;MUS;FMM;IES
1;Bassoon;0;28;14;22;1;1;917.500518526549
1;Bassoon;0;29;11;42;1;1;685.983856154035
1;Bassoon;0;1;7;35;1;2;2015.47554534721
1;Bassoon;0;2;13;38;1;2;975.810661954265
1;Bassoon;0;5;24;44;1;2;5223.13206209733
1;Bassoon;0;15;7;9;1;2;1834.98079168362
1;Bassoon;0;16;11;36;1;2;3500.80632508075
1;Bassoon;0;17;7;9;1;2;1149.67236897885
1;Bassoon;0;19;14;46;1;2;853.792819277767
1;Bassoon;0;21;23;44;1;2;1460.46827255539
1;Bassoon;0;23;7;37;1;2;928.085992102663
1;Bassoon;0;24;23;40;1;2;828.383455186395
1;Bassoon;0;25;7;27;1;2;1129.97464575912
1;Bassoon;0;27;15;45;1;2;1064.0113683728
1;Bassoon;0;28;14;22;1;2;1119.33739156903
1;Bassoon;0;29;11;42;1;2;720.56125627721
1;Bassoon;0;1;7;35;1;2;2015.47554534721
1;Bassoon;0;2;13;38;1;2;975.810661954265
1;Bassoon;0;5;24;44;1;2;5223.13206209733
1;Bassoon;0;15;7;9;1;2;1834.98079168362
1;Bassoon;0;16;11;36;1;2;3500.80632508075
1;Bassoon;0;17;7;9;1;2;1149.67236897885
1;Bassoon;0;19;14;46;1;2;853.792819277767
1;Bassoon;0;21;23;44;1;2;1460.46827255539
1;Bassoon;0;23;7;37;1;2;928.085992102663
1;Bassoon;0;24;23;40;1;2;828.383455186395
1;Bassoon;0;25;7;27;1;2;1129.97464575912
1;Bassoon;0;27;15;45;1;2;1064.0113683728
1;Bassoon;0;28;14;22;1;2;1119.33739156903
1;Bassoon;0;29;11;42;1;2;720.56125627721
1;Strings+Trumpet;0;1;7;35;1;1;1338.50321244427
1;Strings+Trumpet;0;2;13;38;1;1;962.539929537966
1;Strings+Trumpet;0;5;24;44;1;1;724.771333459808
1;Strings+Trumpet;0;15;7;9;1;1;1158.43417050613
1;Strings+Trumpet;0;16;11;36;1;1;830.460524744536
1;Strings+Trumpet;0;17;7;9;1;1;824.648554668615
1;Strings+Trumpet;0;19;14;46;1;1;699.654240703396
1;Strings+Trumpet;0;21;23;44;1;1;994.59144967992
1;Strings+Trumpet;0;23;7;37;1;1;524.485858288807
1;Strings+Trumpet;0;24;23;40;1;1;589.48953767795
1;Strings+Trumpet;0;25;7;27;1;1;760.457950119144
1;Strings+Trumpet;0;27;15;45;1;1;624.826194048897
1;Strings+Trumpet;0;28;14;22;1;1;698.519404279457
1;Strings+Trumpet;0;29;11;42;1;1;611.066264897199
1;Strings+Trumpet;0;1;7;35;1;1;3081.1629730215
1;Strings+Trumpet;0;2;13;38;1;1;765.96205818329
1;Strings+Trumpet;0;5;24;44;1;1;707.24945542598
1;Strings+Trumpet;0;15;7;9;1;1;1449.7309215206
1;Strings+Trumpet;0;16;11;36;1;1;905.998982286695
1;Strings+Trumpet;0;17;7;9;1;1;761.171875224748
1;Strings+Trumpet;0;19;14;46;1;1;624.240192929018
1;Strings+Trumpet;0;21;23;44;1;1;806.948219745641
1;Strings+Trumpet;0;23;7;37;1;1;477.222794588573
1;Strings+Trumpet;0;24;23;40;1;1;677.611221715257
1;Strings+Trumpet;0;25;7;27;1;1;690.84064898974
1;Strings+Trumpet;0;27;15;45;1;1;566.561333037073
1;Strings+Trumpet;0;28;14;22;1;1;918.432045012921
1;Strings+Trumpet;0;29;11;42;1;1;563.929895548696
1;Strings+Trumpet;0;1;7;35;1;1;1508.33136160389
1;Strings+Trumpet;0;2;13;38;1;1;1059.1438158584
1;Strings+Trumpet;0;5;24;44;1;1;725.293452357543
1;Strings+Trumpet;0;15;7;9;1;1;1112.81047546837
1;Strings+Trumpet;0;16;11;36;1;1;773.107865630504
1;Strings+Trumpet;0;17;7;9;1;1;835.176094811212
1;Strings+Trumpet;0;19;14;46;1;1;649.176006741454
1;Strings+Trumpet;0;21;23;44;1;1;930.051712970675
1;Strings+Trumpet;0;23;7;37;1;1;562.050941244675
1;Strings+Trumpet;0;24;23;40;1;1;589.410692373614
1;Strings+Trumpet;0;25;7;27;1;1;853.409871958718
1;Strings+Trumpet;0;27;15;45;1;1;605.17077885978
1;Strings+Trumpet;0;28;14;22;1;1;948.660223002394
1;Strings+Trumpet;0;29;11;42;1;1;571.40256616617
1;Strings+Trumpet;0;1;7;35;1;2;6242.40638942429
1;Strings+Trumpet;0;2;13;38;1;2;787.98823257677
1;Strings+Trumpet;0;5;24;44;1;2;732.689063616968
1;Strings+Trumpet;0;15;7;9;1;2;1420.30723840274
1;Strings+Trumpet;0;16;11;36;1;2;813.554531602562
1;Strings+Trumpet;0;17;7;9;1;2;863.220937354535
1;Strings+Trumpet;0;19;14;46;1;2;618.692872103648
1;Strings+Trumpet;0;21;23;44;1;2;1030.55566751424
1;Strings+Trumpet;0;23;7;37;1;2;592.043488077581
1;Strings+Trumpet;0;24;23;40;1;2;660.589890424169
1;Strings+Trumpet;0;25;7;27;1;2;762.90445775029
1;Strings+Trumpet;0;27;15;45;1;2;627.16543573553
1;Strings+Trumpet;0;28;14;22;1;2;872.899845559363
1;Strings+Trumpet;0;29;11;42;1;2;572.213216235603
1;Strings+Trumpet;0;1;7;35;1;2;1325.43154263173
1;Strings+Trumpet;0;2;13;38;1;2;1380.43198610811
1;Strings+Trumpet;0;5;24;44;1;2;757.200141144105
1;Strings+Trumpet;0;15;7;9;1;2;1149.63178629817
1;Strings+Trumpet;0;16;11;36;1;2;813.502056119791
1;Strings+Trumpet;0;17;7;9;1;2;713.634799186237
1;Strings+Trumpet;0;19;14;46;1;2;634.560271660567
1;Strings+Trumpet;0;21;23;44;1;2;693.530391794149
1;Strings+Trumpet;0;23;7;37;1;2;512.501740166276
1;Strings+Trumpet;0;24;23;40;1;2;651.950209699071
1;Strings+Trumpet;0;25;7;27;1;2;758.606277246567
1;Strings+Trumpet;0;27;15;45;1;2;568.997881445738
1;Strings+Trumpet;0;28;14;22;1;2;759.505620522594
1;Strings+Trumpet;0;29;11;42;1;2;622.88317544645
1;Strings+Trumpet;0;1;7;35;1;2;3943.49731377244
1;Strings+Trumpet;0;2;13;38;1;2;843.406506388074
1;Strings+Trumpet;0;5;24;44;1;2;722.215010646103
1;Strings+Trumpet;0;15;7;9;1;2;1119.39386123205
1;Strings+Trumpet;0;16;11;36;1;2;1048.38207899715
1;Strings+Trumpet;0;17;7;9;1;2;803.953629532383
1;Strings+Trumpet;0;19;14;46;1;2;705.493301980469
1;Strings+Trumpet;0;21;23;44;1;2;648.923181454862
1;Strings+Trumpet;0;23;7;37;1;2;579.17266186273
1;Strings+Trumpet;0;24;23;40;1;2;692.373445954989
1;Strings+Trumpet;0;25;7;27;1;2;958.017241384205
1;Strings+Trumpet;0;27;15;45;1;2;637.573071486506
1;Strings+Trumpet;0;28;14;22;1;2;773.004788406853
1;Strings+Trumpet;0;29;11;42;1;2;589.579050177429
1;/a/;1;3;31;46;2;1;729.781090588799
1;/a/;1;4;32;45;2;1;582.518620126249
1;/a/;1;6;38;46;2;1;870.52332707382
1;/a/;1;7;29;44;2;1;747.413568318263
1;/a/;1;8;35;42;2;1;803.787229248682
1;/a/;1;9;41;42;2;1;640.797544553194
1;/a/;1;10;35;41;2;1;464.098883122263
1;/a/;1;11;29;43;2;1;1509.39713970938
1;/a/;1;12;37;39;2;1;563.09821510878
1;/a/;1;13;31;44;2;1;1172.17381169553
1;/a/;1;14;28;44;2;1;825.702479749076
1;/a/;1;18;30;51;2;1;513.139714755751
1;/a/;1;20;27;49;2;1;434.616877508756
1;/a/;1;22;34;52;2;1;581.030287369156
1;/a/;1;3;31;46;2;1;616.438402669879
1;/a/;1;4;32;45;2;1;540.388037654719
1;/a/;1;6;38;46;2;1;666.850553553048
1;/a/;1;7;29;44;2;1;592.819438473995
1;/a/;1;8;35;42;2;1;782.267981855142
1;/a/;1;9;41;42;2;1;579.813293429821
1;/a/;1;10;35;41;2;1;435.117090554402
1;/a/;1;11;29;43;2;1;977.609599994933
1;/a/;1;12;37;39;2;1;439.281858855319
1;/a/;1;13;31;44;2;1;792.640827025304
1;/a/;1;14;28;44;2;1;631.812193783758
1;/a/;1;18;30;51;2;1;645.983007328584
1;/a/;1;20;27;49;2;1;409.055529073028
1;/a/;1;22;34;52;2;1;623.727992192816
1;/a/;1;3;31;46;2;2;611.923121286055
1;/a/;1;4;32;45;2;2;530.602666982724
1;/a/;1;6;38;46;2;2;776.452538112062
1;/a/;1;7;29;44;2;2;690.865259746653
1;/a/;1;8;35;42;2;2;935.842772977283
1;/a/;1;9;41;42;2;2;562.544127378434
1;/a/;1;10;35;41;2;2;574.271463283567
1;/a/;1;11;29;43;2;2;765.273422094746
1;/a/;1;12;37;39;2;2;485.114915681075
1;/a/;1;13;31;44;2;2;743.564049619284
1;/a/;1;14;28;44;2;2;709.587752055337
1;/a/;1;18;30;51;2;2;553.801487469391
1;/a/;1;20;27;49;2;2;403.178398269701
1;/a/;1;22;34;52;2;2;573.114193105527
1;/a/;1;3;31;46;2;2;681.398928184388
1;/a/;1;4;32;45;2;2;502.084824797517
1;/a/;1;6;38;46;2;2;636.636064878307
1;/a/;1;7;29;44;2;2;611.478811878613
1;/a/;1;8;35;42;2;2;789.378116879703
1;/a/;1;9;41;42;2;2;641.392134054104
1;/a/;1;10;35;41;2;2;538.610683321864
1;/a/;1;11;29;43;2;2;840.411713735836
1;/a/;1;12;37;39;2;2;510.337789312855
1;/a/;1;13;31;44;2;2;870.502363627318
1;/a/;1;14;28;44;2;2;733.36913321857
1;/a/;1;18;30;51;2;2;529.568457238914
1;/a/;1;20;27;49;2;2;401.088813945471
1;/a/;1;22;34;52;2;2;553.815832994285
1;/u/;1;3;31;46;2;1;1028.69617004779
1;/u/;1;4;32;45;2;1;568.822744530354
1;/u/;1;6;38;46;2;1;1506.43619996703
1;/u/;1;7;29;44;2;1;1160.1711709058
1;/u/;1;8;35;42;2;1;1756.13707198514
1;/u/;1;9;41;42;2;1;745.190827766071
1;/u/;1;10;35;41;2;1;542.308218171676
1;/u/;1;11;29;43;2;1;2159.31948314614
1;/u/;1;12;37;39;2;1;615.653242020471
1;/u/;1;13;31;44;2;1;2626.26661645048
1;/u/;1;14;28;44;2;1;1122.44002075029
1;/u/;1;18;30;51;2;1;488.890364863582
1;/u/;1;20;27;49;2;1;494.685502717667
1;/u/;1;22;34;52;2;1;763.318004475776
1;/u/;1;3;31;46;2;1;1320.93272590237
1;/u/;1;4;32;45;2;1;935.732207804179
1;/u/;1;6;38;46;2;1;3099.70782051925
1;/u/;1;7;29;44;2;1;1290.41352069709
1;/u/;1;8;35;42;2;1;1468.67238918269
1;/u/;1;9;41;42;2;1;1509.23617177928
1;/u/;1;10;35;41;2;1;617.266756024182
1;/u/;1;11;29;43;2;1;1510.86515562723
1;/u/;1;12;37;39;2;1;749.317780148864
1;/u/;1;13;31;44;2;1;3218.27300531109
1;/u/;1;14;28;44;2;1;1930.03842327744
1;/u/;1;18;30;51;2;1;1545.4903454058
1;/u/;1;20;27;49;2;1;519.326208897615
1;/u/;1;22;34;52;2;1;3155.28507241338
1;/u/;1;3;31;46;2;2;1320.35637886613
1;/u/;1;4;32;45;2;2;680.76483286269
1;/u/;1;6;38;46;2;2;1755.53684869459
1;/u/;1;7;29;44;2;2;967.094279440201
1;/u/;1;8;35;42;2;2;1301.6115277746
1;/u/;1;9;41;42;2;2;810.316173217174
1;/u/;1;10;35;41;2;2;539.423618214205
1;/u/;1;11;29;43;2;2;1171.43145093245
1;/u/;1;12;37;39;2;2;559.2812350319
1;/u/;1;13;31;44;2;2;1319.89472400077
1;/u/;1;14;28;44;2;2;803.392825529615
1;/u/;1;18;30;51;2;2;793.449661752364
1;/u/;1;20;27;49;2;2;497.750338658382
1;/u/;1;22;34;52;2;2;872.762694906524
1;/u/;1;3;31;46;2;2;1051.4838085147
1;/u/;1;4;32;45;2;2;1595.34943599635
1;/u/;1;6;38;46;2;2;8145.03401360544
1;/u/;1;7;29;44;2;2;1049.55431191836
1;/u/;1;8;35;42;2;2;3763.60132488378
1;/u/;1;9;41;42;2;2;2209.5358999512
1;/u/;1;10;35;41;2;2;689.084619004924
1;/u/;1;11;29;43;2;2;2375.14276225852
1;/u/;1;12;37;39;2;2;1084.99303915509
1;/u/;1;13;31;44;2;2;2989.34418347252
1;/u/;1;14;28;44;2;2;1302.7003387684
1;/u/;1;18;30;51;2;2;921.741633568612
1;/u/;1;20;27;49;2;2;746.3794371746
1;/u/;1;22;34;52;2;2;2058.1748158976
1;Bassoon;0;3;31;46;2;1;1090.0743423783
1;Bassoon;0;4;32;45;2;1;887.927284874223
1;Bassoon;0;6;38;46;2;1;1836.50997363508
1;Bassoon;0;7;29;44;2;1;3378.64794338431
1;Bassoon;0;8;35;42;2;1;1554.22496511251
1;Bassoon;0;9;41;42;2;1;803.365836793178
1;Bassoon;0;10;35;41;2;1;1046.50969743615
1;Bassoon;0;11;29;43;2;1;3631.27423193975
1;Bassoon;0;12;37;39;2;1;1135.84323021839
1;Bassoon;0;13;31;44;2;1;1181.47947694562
1;Bassoon;0;14;28;44;2;1;1685.52936467122
1;Bassoon;0;18;30;51;2;1;832.530338253607
1;Bassoon;0;20;27;49;2;1;1020.88816254988
1;Bassoon;0;22;34;52;2;1;895.813024720453
1;Bassoon;0;3;31;46;2;1;1090.0743423783
1;Bassoon;0;4;32;45;2;1;887.927284874223
1;Bassoon;0;6;38;46;2;1;1836.50997363508
1;Bassoon;0;7;29;44;2;1;3378.64794338431
1;Bassoon;0;8;35;42;2;1;1554.22496511251
1;Bassoon;0;9;41;42;2;1;803.365836793178
1;Bassoon;0;10;35;41;2;1;1046.50969743615
1;Bassoon;0;11;29;43;2;1;3631.27423193975
1;Bassoon;0;12;37;39;2;1;1135.84323021839
1;Bassoon;0;13;31;44;2;1;1181.47947694562
1;Bassoon;0;14;28;44;2;1;1685.52936467122
1;Bassoon;0;18;30;51;2;1;832.530338253607
1;Bassoon;0;20;27;49;2;1;1020.88816254988
1;Bassoon;0;22;34;52;2;1;895.813024720453
1;Bassoon;0;3;31;46;2;2;1323.52990414217
1;Bassoon;0;4;32;45;2;2;1214.17342084392
1;Bassoon;0;6;38;46;2;2;3099.28417480462
1;Bassoon;0;7;29;44;2;2;4121.56680127884
1;Bassoon;0;8;35;42;2;2;1095.8683997823
1;Bassoon;0;9;41;42;2;2;1904.67311019712
1;Bassoon;0;10;35;41;2;2;1169.81752926903
1;Bassoon;0;11;29;43;2;2;1305.15339739426
1;Bassoon;0;12;37;39;2;2;670.255900808939
1;Bassoon;0;13;31;44;2;2;1220.08532481867
1;Bassoon;0;14;28;44;2;2;2553.39948840914
1;Bassoon;0;18;30;51;2;2;738.468124515001
1;Bassoon;0;20;27;49;2;2;865.540563123762
1;Bassoon;0;22;34;52;2;2;1094.7666340808
1;Bassoon;0;3;31;46;2;2;1323.52990414217
1;Bassoon;0;4;32;45;2;2;1214.17342084392
1;Bassoon;0;6;38;46;2;2;3099.28417480462
1;Bassoon;0;7;29;44;2;2;4121.56680127884
1;Bassoon;0;8;35;42;2;2;1095.8683997823
1;Bassoon;0;9;41;42;2;2;1904.67311019712
1;Bassoon;0;10;35;41;2;2;1169.81752926903
1;Bassoon;0;11;29;43;2;2;1305.15339739426
1;Bassoon;0;12;37;39;2;2;670.255900808939
1;Bassoon;0;13;31;44;2;2;1220.08532481867
1;Bassoon;0;14;28;44;2;2;2553.39948840914
1;Bassoon;0;18;30;51;2;2;738.468124515001
1;Bassoon;0;20;27;49;2;2;865.540563123762
1;Bassoon;0;22;34;52;2;2;1094.7666340808
1;Strings+Trumpet;0;3;31;46;2;1;702.076610985182
1;Strings+Trumpet;0;4;32;45;2;1;784.563457126101
1;Strings+Trumpet;0;6;38;46;2;1;1186.3401102702
1;Strings+Trumpet;0;7;29;44;2;1;918.950563857525
1;Strings+Trumpet;0;8;35;42;2;1;623.169465480866
1;Strings+Trumpet;0;9;41;42;2;1;677.44827763626
1;Strings+Trumpet;0;10;35;41;2;1;634.918951076541
1;Strings+Trumpet;0;11;29;43;2;1;966.904211400894
1;Strings+Trumpet;0;12;37;39;2;1;607.992486687299
1;Strings+Trumpet;0;13;31;44;2;1;1488.76091402628
1;Strings+Trumpet;0;14;28;44;2;1;736.8972378408
1;Strings+Trumpet;0;18;30;51;2;1;504.626340857401
1;Strings+Trumpet;0;20;27;49;2;1;857.429175443968
1;Strings+Trumpet;0;22;34;52;2;1;643.243960592301
1;Strings+Trumpet;0;3;31;46;2;1;692.86230268806
1;Strings+Trumpet;0;4;32;45;2;1;552.080288287988
1;Strings+Trumpet;0;6;38;46;2;1;848.24838870789
1;Strings+Trumpet;0;7;29;44;2;1;825.432756590556
1;Strings+Trumpet;0;8;35;42;2;1;626.418428345489
1;Strings+Trumpet;0;9;41;42;2;1;695.240557856773
1;Strings+Trumpet;0;10;35;41;2;1;470.174325786237
1;Strings+Trumpet;0;11;29;43;2;1;800.344663617636
1;Strings+Trumpet;0;12;37;39;2;1;577.41130806867
1;Strings+Trumpet;0;13;31;44;2;1;1628.36569207917
1;Strings+Trumpet;0;14;28;44;2;1;611.251262688428
1;Strings+Trumpet;0;18;30;51;2;1;541.949649219403
1;Strings+Trumpet;0;20;27;49;2;1;607.925196724754
1;Strings+Trumpet;0;22;34;52;2;1;565.663271872064
1;Strings+Trumpet;0;3;31;46;2;1;579.759614642983
1;Strings+Trumpet;0;4;32;45;2;1;722.472970602138
1;Strings+Trumpet;0;6;38;46;2;1;1503.57129392031
1;Strings+Trumpet;0;7;29;44;2;1;1044.66792711726
1;Strings+Trumpet;0;8;35;42;2;1;595.375098978236
1;Strings+Trumpet;0;9;41;42;2;1;644.013732629064
1;Strings+Trumpet;0;10;35;41;2;1;502.087735722024
1;Strings+Trumpet;0;11;29;43;2;1;693.38877854172
1;Strings+Trumpet;0;12;37;39;2;1;622.048724468474
1;Strings+Trumpet;0;13;31;44;2;1;2019.51130203362
1;Strings+Trumpet;0;14;28;44;2;1;773.643482256406
1;Strings+Trumpet;0;18;30;51;2;1;617.941212233918
1;Strings+Trumpet;0;20;27;49;2;1;605.188078246949
1;Strings+Trumpet;0;22;34;52;2;1;620.453725780677
1;Strings+Trumpet;0;3;31;46;2;2;614.047830817513
1;Strings+Trumpet;0;4;32;45;2;2;635.567597944091
1;Strings+Trumpet;0;6;38;46;2;2;1041.61962106759
1;Strings+Trumpet;0;7;29;44;2;2;895.362390500725
1;Strings+Trumpet;0;8;35;42;2;2;667.611354401029
1;Strings+Trumpet;0;9;41;42;2;2;665.192926680651
1;Strings+Trumpet;0;10;35;41;2;2;760.11962519466
1;Strings+Trumpet;0;11;29;43;2;2;926.073418792712
1;Strings+Trumpet;0;12;37;39;2;2;563.219410319202
1;Strings+Trumpet;0;13;31;44;2;2;1922.12755184959
1;Strings+Trumpet;0;14;28;44;2;2;841.602990818159
1;Strings+Trumpet;0;18;30;51;2;2;552.488357208029
1;Strings+Trumpet;0;20;27;49;2;2;684.577210319601
1;Strings+Trumpet;0;22;34;52;2;2;646.958069037576
1;Strings+Trumpet;0;3;31;46;2;2;599.149171207654
1;Strings+Trumpet;0;4;32;45;2;2;720.988753116591
1;Strings+Trumpet;0;6;38;46;2;2;947.635287148811
1;Strings+Trumpet;0;7;29;44;2;2;936.444180271348
1;Strings+Trumpet;0;8;35;42;2;2;679.739925499675
1;Strings+Trumpet;0;9;41;42;2;2;586.841773861332
1;Strings+Trumpet;0;10;35;41;2;2;426.343862416625
1;Strings+Trumpet;0;11;29;43;2;2;749.182561976066
1;Strings+Trumpet;0;12;37;39;2;2;525.947387380172
1;Strings+Trumpet;0;13;31;44;2;2;3325.14158342997
1;Strings+Trumpet;0;14;28;44;2;2;607.591843901296
1;Strings+Trumpet;0;18;30;51;2;2;493.519217676944
1;Strings+Trumpet;0;20;27;49;2;2;569.85042604315
1;Strings+Trumpet;0;22;34;52;2;2;544.990715369516
1;Strings+Trumpet;0;3;31;46;2;2;613.025645006463
1;Strings+Trumpet;0;4;32;45;2;2;827.671318897162
1;Strings+Trumpet;0;6;38;46;2;2;1307.72264726829
1;Strings+Trumpet;0;7;29;44;2;2;1037.82028798405
1;Strings+Trumpet;0;8;35;42;2;2;597.185052181079
1;Strings+Trumpet;0;9;41;42;2;2;776.282752510911
1;Strings+Trumpet;0;10;35;41;2;2;505.402037773762
1;Strings+Trumpet;0;11;29;43;2;2;746.492945416227
1;Strings+Trumpet;0;12;37;39;2;2;666.887459486516
1;Strings+Trumpet;0;13;31;44;2;2;2145.02582200563
1;Strings+Trumpet;0;14;28;44;2;2;751.264375389064
1;Strings+Trumpet;0;18;30;51;2;2;503.428465160012
1;Strings+Trumpet;0;20;27;49;2;2;585.485317149895
1;Strings+Trumpet;0;22;34;52;2;2;703.000118858541
